Repeat,Model,Contamination,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
6,OLS,0.05,0.8469427517536772,0.1179411252209512,-0.2616683638667956,0.30441389609591357,0.003612730301065299,-0.04164453341296065,-0.8847856663477176,-0.8770325074118582
6,Ridge,0.05,0.8468996666586002,0.11801866318973457,-0.26149876385562043,0.3041900254598874,0.0036377007853425,-0.04164865988978773,-0.8840179945609556,-0.8762562318054383
6,LASSO,0.05,0.7933522583733768,0.1205337874940877,-0.13057306167709376,0.17135100164857606,0.0,-0.030948354188378824,-0.7794853487000114,-0.7639249060085137
6,Huber,0.05,0.9089857477676185,0.10208897679647179,-0.34148828616322136,0.39265991149501817,0.009505083866524539,-0.2696229860436036,-0.7629202116588959,-0.7635977737899349
7,OLS,0.05,0.887778241909002,0.14201838845019313,-0.32668569235744976,0.38076629700860204,0.007196652845398695,-0.03521788687799009,-0.9008880160439953,-0.8666273894682265
7,Ridge,0.05,0.8877030498449417,0.14209434937446633,-0.3264474332953992,0.3804796331168021,0.007221160645945132,-0.03522156983352526,-0.9001402758684148,-0.8658677736041339
7,LASSO,0.05,0.8340693027023809,0.14342917633651306,-0.19589369304534407,0.24767146322037517,0.0,-0.02423720913440487,-0.7965444535423131,-0.7541969669012716
7,Huber,0.05,0.9226301006487853,0.10351220885069065,-0.366324855309177,0.4137228109308381,0.009249427150677704,-0.2519451292108683,-0.7531742928003918,-0.7480912330447874
8,OLS,0.05,0.8568270424064527,0.12217715279311168,-0.2938341019736118,0.3348035487231659,-0.000735384967217336,-0.040528569406298676,-0.8869070039667383,-0.8536415578484748
8,Ridge,0.05,0.8567684604543658,0.12225342646061868,-0.2936322751352919,0.33455144473873455,-0.0007103914424110799,-0.04053230868259914,-0.8861594027143015,-0.8528842318577325
8,LASSO,0.05,0.8034120953203481,0.12620974201120058,-0.16242432593283634,0.20181915105459272,0.0,-0.030178844629568345,-0.7803658828955371,-0.7396394612420824
8,Huber,0.05,0.9213641598255918,0.09831336501081932,-0.36750115465805805,0.39768483832288715,0.008295724754868804,-0.25016764696148514,-0.755113887055179,-0.7498872269713922
9,OLS,0.05,0.8276943159144627,0.12446511747166605,-0.24999584992476911,0.29413768583291455,0.012344442545395642,-0.04211909564616149,-0.9049379213814431,-0.876000950738852
9,Ridge,0.05,0.8276604892848883,0.1245431178905156,-0.24984297644806583,0.2939277670435572,0.012369044649408523,-0.04212345748515109,-0.9041550088063203,-0.8752111320920981
9,LASSO,0.05,0.7738540641014812,0.12485753398173809,-0.11941334693696679,0.1609777857311224,0.002073863728177518,-0.030893225598886426,-0.8014876202813567,-0.7642173800526576
9,Huber,0.05,0.918157206313007,0.09944885813646574,-0.35904997833479946,0.4026568064245424,0.010332261002756452,-0.2493613889335805,-0.7619514372389379,-0.7584244928881078
